,user_id,tag1,tag2,tag3,tag4,tag5,artist_id
33983,18,102,308,0,0,0,719
34567,18,191,387,76,545,2726,737
34000,18,352,526,3586,7188,5778,721
34573,18,90,0,0,0,0,738
34574,18,73,24,432,693,406,739
34435,18,73,24,79,25,192,735
34389,18,73,25,192,134,72,734
34325,18,73,24,79,25,192,733
34274,18,73,25,192,72,1,732
34270,18,90,18,88,564,588,731
33987,18,73,79,78,352,181,720
34239,18,73,24,25,192,185,730
34164,18,23,14,13,545,825,727
34108,18,73,79,18,78,72,726
34100,18,73,25,432,823,6962,725
2034,18,90,23,73,24,79,72
34034,18,73,25,39,192,72,724
34032,18,292,191,83,308,299,723
34002,18,90,327,18,39,14,722
34235,18,0,0,0,0,0,729
9280,18,73,24,79,81,25,227
8645,18,73,24,79,81,25,220
6415,18,73,24,79,18,81,190
26673,18,73,24,79,18,81,511
27955,18,73,24,79,81,78,533
1028,18,73,24,79,18,81,65
5774,18,90,18,187,88,309,174
1976,18,23,73,24,79,18,71
2627,18,73,24,79,18,81,88
527,18,24,79,18,25,39,56
10301,18,73,24,79,81,78,230
20930,18,23,24,18,130,25,389
34566,18,0,0,0,0,0,736
4997,18,73,79,18,81,25,163
20531,18,73,24,79,18,130,378
35015,20,0,0,0,0,0,773
35022,20,18,130,39,352,127,777
34723,20,18,81,195,33,187,755
34755,20,18,33,14,187,15,756
35021,20,0,0,0,0,0,776
35020,20,18,14,127,0,0,775
35016,20,33,14,191,88,213,774
26857,20,73,79,78,72,33,512
35003,20,14,13,187,47,508,772
35002,20,0,0,0,0,0,771
34992,20,18,33,1,127,376,770
34972,20,33,1,14,210,87,769
34769,20,18,81,130,39,78,757
34932,20,79,18,78,195,33,768
34926,20,18,33,14,61,47,767
34924,20,18,191,1995,1136,12041,766
34879,20,79,81,78,127,345,758
34923,20,0,0,0,0,0,765
34921,20,292,185,216,1478,2118,764
34906,20,14,191,21,74,15,763
34903,20,0,0,0,0,0,762
34899,20,79,18,39,102,187,761
35030,20,18,33,14,187,47,778
4998,20,73,79,18,81,25,163
35039,20,33,1,127,181,376,779
34714,20,181,306,194,180,177,754
26484,20,73,24,79,78,134,504
34577,20,33,14,391,59,2137,743
528,20,24,79,18,25,39,56
34579,20,18,195,33,14,352,744
34603,20,14,0,0,0,0,745
34604,20,18,33,14,187,21,746
34607,20,18,14,13,187,210,747
2628,20,73,24,79,18,81,88
34618,20,18,81,39,195,33,748
7481,20,370,265,8625,0,0,201
34898,20,18,33,14,16,74,760
34687,20,14,47,713,0,0,749
34696,20,33,1,14,386,61,751
3724,20,33,14,187,59,7255,141
34704,20,343,341,67,59,543,752
34710,20,18,14,13,15,47,753
35129,20,1,386,61,91,5,785
35128,20,187,47,8670,10489,0,784
35127,20,18,187,47,0,0,783
35115,20,18,33,14,13,187,782
35113,20,1079,0,0,0,0,781
35111,20,18,14,187,47,44,780
34693,20,192,134,167,625,735,750
34890,20,79,127,376,194,198,759
17699,21,24,130,73,39,346,325
31106,21,24,39,18,200,351,660
230,21,24,130,73,79,39,55
31143,21,24,39,18,309,200,674
31180,21,24,130,73,79,39,679
31555,21,24,130,73,79,39,681
15774,21,24,130,73,79,39,302
13912,21,24,130,73,39,18,293
1419,21,24,130,73,79,39,67
14203,21,24,130,73,39,18,295
31793,21,24,130,73,39,18,686
24946,21,24,39,200,102,167,476
12637,21,24,130,73,79,39,289
14943,21,24,130,73,39,18,299
28854,21,24,130,39,346,49,543
28223,21,24,130,73,39,18,535
27818,21,24,39,346,195,102,531
27216,21,24,130,73,79,39,523
19641,21,24,130,39,18,195,352
14702,21,24,130,73,79,39,298
16167,21,24,130,73,79,39,306
32474,21,24,130,73,39,18,701
1977,21,24,130,73,79,18,71
35383,21,24,130,346,203,308,796
35217,21,24,130,73,39,127,790
35458,21,24,130,73,79,39,802
35202,21,24,130,79,39,18,789
35194,21,24,130,73,39,346,788
35456,21,24,81,127,352,364,801
35178,21,24,130,39,127,352,787
35376,21,24,130,39,308,356,795
35151,21,24,130,73,39,81,786
35314,21,24,130,49,184,216,793
35448,21,24,130,73,39,18,800
35364,21,24,130,39,18,352,794
35282,21,24,130,39,200,351,791
35447,21,0,0,0,0,0,799
23574,21,24,130,73,39,18,461
12154,21,24,130,73,39,18,288
13509,21,24,130,73,79,39,292
16571,21,24,130,73,79,39,310
15156,21,24,130,73,39,18,300
17160,21,24,130,73,39,18,318
24039,21,24,130,73,79,39,465
35525,21,24,39,127,352,850,803
35435,21,24,130,73,39,127,798
24106,21,24,130,39,18,81,466
35384,21,24,130,39,18,354,797
2757,21,24,130,73,79,39,89
35288,21,24,130,73,39,18,792
36296,22,73,25,72,1,352,843
35707,22,5,1,376,194,850,811
21244,22,73,24,79,78,72,412
35682,22,73,1,376,194,91,810
35669,22,5,1,376,385,378,809
35588,22,73,79,78,84,72,808
36123,22,378,2213,10785,0,0,833
35562,22,5,1,386,376,385,806
36124,22,1,376,194,91,1097,834
35748,22,5,18,1,386,376,813
35724,22,5,18,1,127,385,812
35952,22,5,1,386,376,91,820
35806,22,5,73,72,1,386,815
36115,22,376,194,378,360,0,832
36104,22,376,194,378,2218,2212,831
36055,22,73,72,1,184,376,830
36050,22,376,194,180,1252,1539,829
36049,22,376,194,378,1006,0,828
36046,22,194,0,0,0,0,827
26925,22,73,1,127,376,216,514
36040,22,5,1,376,385,378,826
35790,22,5,79,1,127,376,814
36029,22,5,1,376,378,741,825
35990,22,1,127,376,194,378,823
35988,22,5,3227,0,0,0,822
35960,22,5,1,385,601,1373,821
36143,22,5,1,285,76,385,835
35950,22,78,72,1208,0,0,819
35931,22,1,376,194,180,176,818
35929,22,2021,0,0,0,0,817
35852,22,79,191,185,306,376,816
36015,22,5,1,385,615,89,824
35536,22,1,127,376,194,206,805
35585,22,5,1,30,7,82,807
35530,22,1,376,385,0,0,804
36368,22,5,91,385,0,0,844
36284,22,5,376,194,378,741,842
36203,22,5,25,1,386,216,841
36184,22,73,127,181,182,1539,840
36369,22,33,1,376,194,76,845
36173,22,5,127,191,376,194,839
36172,22,0,0,0,0,0,838
36391,22,5,73,1,127,191,846
36424,22,0,0,0,0,0,847
36155,22,1,127,385,1372,1373,837
36425,22,0,0,0,0,0,848
36426,22,376,194,360,2021,0,849
36154,22,0,0,0,0,0,836
26417,22,5,72,1,127,191,503
36429,22,1,376,194,234,178,850
37436,23,73,82,1,386,543,881
37115,23,73,78,188,0,0,865
37121,23,79,25,275,179,1478,866
9164,23,79,73,16,72,78,226
37128,23,79,73,16,25,78,867
37153,23,79,73,192,72,387,868
37292,23,79,78,81,370,2726,869
37407,23,387,88,33,187,30,879
22561,23,79,73,16,192,72,436
37297,23,25,275,179,190,121,870
37300,23,79,25,78,275,81,871
37307,23,179,188,190,127,7,872
37102,23,61,16,25,18,39,864
37309,23,0,0,0,0,0,873
37331,23,79,73,16,25,88,875
36574,23,79,73,25,78,81,851
4999,23,79,73,192,72,25,163
8646,23,79,73,192,72,25,220
37395,23,61,18,86,179,33,878
2035,23,79,73,61,16,192,72
36648,23,79,73,72,78,170,854
26674,23,79,73,16,192,72,511
36644,23,79,73,72,78,1,853
5947,23,179,82,1,127,850,181
37361,23,61,86,1097,3673,189,876
37364,23,79,73,16,25,78,877
37310,23,73,16,192,25,387,874
37461,23,188,0,0,0,0,884
36728,23,79,73,78,170,229,855
3746,23,79,73,78,387,88,152
36908,23,79,73,25,78,170,859
36863,23,79,73,16,25,78,858
37450,23,79,352,481,67,1859,882
36441,23,79,73,61,72,78,7
36771,23,79,73,192,72,25,857
37415,23,61,16,25,18,86,880
9281,23,79,73,16,192,72,227
36630,23,79,73,16,25,182,852
36985,23,79,73,72,78,170,860
37007,23,73,61,16,25,78,861
37455,23,73,179,190,82,1,883
21631,23,79,73,72,78,18,420
36736,23,79,73,72,78,170,856
37035,23,79,73,16,192,25,863
4599,23,79,73,16,192,25,159
37021,23,79,73,78,18,13,862
29739,23,79,73,61,16,192,599
10565,23,79,73,61,16,25,233
33212,23,79,73,192,72,25,707
30433,23,79,73,25,81,84,615
13246,24,292,73,24,79,18,291
14703,24,81,73,24,79,18,298
4331,24,73,24,79,25,39,157
18567,24,81,73,24,79,18,333
14204,24,73,24,18,130,39,295
231,24,81,73,24,79,18,55
15625,24,292,73,24,130,134,301
9996,24,81,73,24,79,18,229
32177,24,81,292,24,79,18,690
18994,24,292,73,24,18,130,340
33460,24,81,292,73,79,25,709
27530,24,81,292,24,79,18,526
15775,24,81,73,24,79,130,302
35152,24,81,292,73,24,130,786
37619,24,81,292,73,24,79,898
35203,24,24,79,18,130,25,789
5331,24,81,73,24,79,18,167
21943,24,81,73,79,18,130,425
1420,24,81,292,73,24,79,67
2758,24,73,24,79,18,130,89
32018,24,81,292,73,24,79,689
37618,24,79,39,26,1023,6795,897
37502,24,24,79,18,130,195,888
37604,24,81,24,18,130,74,895
11424,24,24,130,39,134,352,257
37504,24,73,24,79,18,130,889
37566,24,292,73,24,130,134,891
11663,24,73,24,130,25,192,258
12046,24,73,24,130,25,39,285
12155,24,73,24,18,130,39,288
37584,24,292,73,24,130,134,892
37602,24,18,39,309,0,0,894
37494,24,81,24,79,18,130,887
37471,24,81,73,24,79,18,886
37701,24,81,292,73,24,79,903
37700,24,73,991,0,0,0,902
37691,24,81,24,79,18,130,901
37671,24,81,73,24,79,130,899
37462,24,81,292,73,130,134,885
37601,24,360,0,0,0,0,893
15157,24,81,73,24,18,130,300
37562,24,73,24,18,130,39,890
37678,24,81,73,24,79,130,900
16954,24,81,292,73,24,79,316
37898,24,73,24,25,134,352,905
12638,24,73,24,79,18,130,289
37896,24,39,201,0,0,0,904
16572,24,292,73,24,79,18,310
22685,24,81,292,24,79,130,437
37609,24,81,73,79,130,78,896
38355,25,0,0,0,0,0,916
37914,25,24,195,127,399,18,906
19394,25,24,127,167,18,130,349
4243,25,24,195,127,209,73,155
14205,25,24,127,209,167,73,295
25097,25,24,167,39,102,625,484
18173,25,24,209,167,405,18,329
24571,25,24,73,134,109,839,469
38085,25,24,167,405,73,130,908
23267,25,24,127,209,405,39,455
18018,25,24,195,127,321,167,328
2759,25,24,127,209,167,73,89
23858,25,24,195,127,167,73,462
4332,25,24,127,209,167,401,157
15776,25,24,127,167,73,79,302
17161,25,24,127,167,405,73,318
38304,25,24,18,130,39,210,914
14598,25,24,195,127,167,18,296
38313,25,24,195,167,130,625,915
1421,25,24,127,209,167,73,67
27819,25,24,195,167,39,102,531
28855,25,24,167,130,39,102,543
23526,25,24,127,167,39,352,459
16844,25,24,167,18,130,39,314
35153,25,24,127,400,73,81,786
13510,25,24,209,167,405,400,292
12156,25,24,127,167,73,18,288
13156,25,24,167,18,130,39,290
37981,25,24,167,18,39,134,907
35449,25,24,195,127,73,18,800
16573,25,24,127,167,73,79,310
16494,25,24,167,130,39,102,308
16732,25,24,195,127,167,130,311
32475,25,24,127,209,73,18,701
12639,25,24,127,209,167,405,289
14041,25,24,195,167,400,130,294
38202,25,24,195,238,199,200,911
17700,25,24,167,405,400,73,325
13913,25,24,127,73,18,81,293
19625,25,24,30,167,399,404,350
38161,25,24,130,134,213,238,909
38221,25,24,127,167,73,130,913
24947,25,24,321,167,399,39,476
19772,25,24,30,130,39,625,354
232,25,24,195,127,209,167,55
38211,25,191,184,213,481,56,912
18369,25,167,79,18,39,78,331
38177,25,191,184,545,481,527,910
19642,25,24,195,167,399,18,352
16537,25,24,167,130,39,102,309
39104,26,615,0,0,0,0,940
39111,26,127,386,1,76,91,942
38838,26,73,386,1,72,76,924
39264,26,76,191,0,0,0,950
39101,26,127,76,387,424,1354,939
39564,26,386,1,414,615,89,958
39109,26,0,0,0,0,0,941
39052,26,0,0,0,0,0,933
39227,26,73,386,1,76,91,949
38785,26,73,127,386,1,285,923
39226,26,0,0,0,0,0,948
39130,26,386,1,76,91,407,943
39565,26,73,127,386,285,72,959
38757,26,73,127,1,76,615,921
39202,26,127,386,1,91,25,947
39144,26,73,127,386,1,76,944
39181,26,73,386,1,72,76,946
38681,26,73,127,386,1,76,920
38673,26,386,1,72,76,407,919
39158,26,73,285,72,25,39,945
38356,26,127,285,191,179,4,6
38759,26,73,386,1,285,72,922
39773,26,76,424,0,0,0,960
39518,26,73,127,386,1,76,957
39014,26,127,1,72,406,409,931
39019,26,73,127,386,181,292,932
39463,26,1,130,850,179,615,955
39055,26,73,1,76,406,409,935
39056,26,386,1,76,414,615,936
38392,26,73,127,386,1,285,917
39100,26,386,406,615,617,1248,938
36204,26,386,1,91,25,216,841
39350,26,73,386,1,72,25,952
39499,26,73,386,1,285,72,956
33910,26,73,79,81,25,192,718
38569,26,73,127,386,1,285,918
38911,26,73,127,386,1,285,930
38366,26,1,850,5,179,121,25
39427,26,127,386,1,91,352,954
39266,26,73,285,72,24,81,951
39388,26,127,386,1,91,130,953
38862,26,127,386,1,421,419,925
39081,26,73,386,1,414,25,937
38870,26,73,386,1,72,91,928
38868,26,127,386,76,406,407,927
38910,26,386,1,285,406,414,929
38866,26,386,285,406,407,414,926
26675,26,73,127,285,72,407,511
39053,26,386,91,413,615,8839,934
33213,26,73,127,386,1,285,707
38393,27,73,25,192,195,72,917
21702,27,81,79,134,73,24,423
23870,27,79,134,73,24,352,463
40079,27,18,130,39,127,90,968
3747,27,79,424,73,78,195,152
30309,27,79,446,73,25,78,614
40764,27,81,79,134,73,24,991
40745,27,81,79,73,130,78,989
2,27,81,79,134,73,24,51
40763,27,73,192,72,387,735,990
40198,27,24,39,105,230,1727,970
32019,27,81,79,134,73,24,689
32476,27,81,134,73,24,18,701
40069,27,81,79,73,24,130,967
18019,27,81,24,18,130,39,328
40216,27,79,73,24,18,130,972
29278,27,81,79,134,24,18,548
40205,27,81,79,73,78,84,971
1422,27,81,79,134,73,24,67
40744,27,0,0,0,0,0,988
40736,27,24,25,39,167,191,987
37008,27,73,18,25,78,195,861
40692,27,24,83,184,306,216,986
40109,27,81,79,73,24,18,969
39957,27,79,73,24,78,72,966
5449,27,81,79,134,73,24,172
30944,27,24,130,127,109,508,641
30984,27,24,18,130,39,210,644
6101,27,24,18,39,195,352,183
39938,27,79,73,78,195,72,965
19384,27,73,24,109,30,9819,348
34109,27,79,73,18,78,72,726
39887,27,81,79,424,73,18,964
40477,27,81,79,73,78,72,982
40350,27,81,79,73,84,33,977
40464,27,81,79,134,18,130,981
40348,27,441,0,0,0,0,976
40331,27,73,24,192,352,127,975
39874,27,14,127,13,191,234,963
32794,27,81,79,18,39,195,703
40325,27,130,1671,8002,0,0,974
40432,27,79,73,24,78,192,979
40647,27,81,79,73,24,130,985
40645,27,216,296,8392,11792,11791,984
39774,27,79,134,73,24,130,961
40641,27,191,185,206,308,1080,983
40324,27,292,191,6618,0,0,973
39837,27,81,79,134,73,24,962
40438,27,24,18,130,39,309,980
40372,27,81,79,73,78,72,978
41112,28,24,79,18,25,39,1013
2036,28,483,73,24,79,18,72
41109,28,191,90,30,327,1351,1012
2587,28,24,25,39,195,16,85
3368,28,73,24,79,18,25,91
40934,28,73,18,25,39,16,1000
3,28,73,24,79,18,81,51
41069,28,24,18,39,187,191,1009
41104,28,79,0,0,0,0,1011
41035,28,484,73,24,130,25,1002
41040,28,24,79,18,130,25,1004
41051,28,73,24,79,25,39,1005
41103,28,0,0,0,0,0,1010
41057,28,73,24,25,195,16,1006
40919,28,24,79,25,39,195,999
41062,28,449,39,14,13,90,1007
41063,28,24,25,195,16,74,1008
6934,28,73,24,79,18,25,193
41144,28,24,18,25,39,195,1014
37899,28,73,24,25,134,352,905
41037,28,24,25,195,16,191,1003
40942,28,24,79,18,81,25,1001
41210,28,24,25,134,16,306,1018
41250,28,483,24,18,130,39,1021
19978,28,73,24,79,81,78,366
40815,28,24,79,25,39,195,994
40827,28,24,79,25,39,16,995
40780,28,73,24,79,25,192,993
40832,28,73,24,25,192,195,996
41214,28,24,18,130,25,39,1019
41290,28,90,30,327,567,0,1029
41260,28,0,0,0,0,0,1022
40770,28,73,25,192,195,134,992
40835,28,73,24,79,18,25,997
40878,28,24,79,18,25,195,998
41261,28,18,130,39,187,90,1023
41201,28,73,24,79,18,25,1017
41200,28,18,130,39,90,105,1016
41284,28,24,79,18,81,25,1028
41264,28,483,73,24,18,130,1024
41272,28,18,25,195,16,74,1027
778,28,483,73,24,79,18,59
3604,28,24,25,195,16,191,100
41295,28,90,0,0,0,0,1030
41265,28,39,13,90,1097,1351,1025
41194,28,73,24,79,18,130,1015
41269,28,24,18,130,39,210,1026
41243,28,90,327,1351,0,0,1020
41296,28,483,24,25,16,505,1031
887,28,24,18,25,39,195,61
18020,29,24,18,81,130,39,328
41368,29,24,488,79,185,169,1033
41702,29,24,73,79,18,81,1043
41630,29,24,167,625,306,213,1042
31936,29,487,490,491,73,79,687
20532,29,24,73,79,18,130,378
25000,29,24,73,79,81,78,481
41959,29,73,79,18,78,127,1046
24107,29,24,492,18,81,130,466
31181,29,24,493,73,79,18,679
17162,29,24,73,18,130,39,318
41603,29,73,181,185,194,285,1041
41582,29,169,1249,9817,9832,12304,1040
41784,29,73,79,78,72,1,1044
41370,29,24,73,79,18,81,1034
15777,29,24,73,79,81,130,302
32876,29,24,489,73,79,81,704
4828,29,24,73,18,39,352,161
39958,29,24,73,79,78,72,966
41438,29,79,18,39,187,180,1035
13511,29,24,73,79,18,81,292
41462,29,73,306,296,169,0,1036
41467,29,24,130,39,134,102,1037
15158,29,24,73,18,81,130,300
39267,29,24,73,81,25,192,951
17084,29,24,130,39,134,102,317
38086,29,24,73,130,39,167,908
41554,29,73,81,109,169,1249,1038
31794,29,24,73,18,130,39,686
23888,29,24,73,79,18,81,464
41579,29,18,39,187,309,1249,1039
33032,29,73,79,25,192,72,706
41298,29,24,130,195,134,102,1032
2760,29,24,73,79,18,130,89
24672,29,24,73,79,78,72,472
41896,29,24,73,79,81,185,1045
28856,29,24,130,39,102,167,543
8065,29,24,73,79,81,78,209
23268,29,24,39,352,127,191,455
233,29,24,366,73,79,18,55
25824,29,24,73,79,81,130,498
18568,29,24,486,73,79,18,333
27820,29,24,39,195,102,167,531
23575,29,24,73,18,130,39,461
27664,29,24,18,130,39,195,528
28165,29,24,73,79,18,81,534
12157,29,24,73,18,130,39,288
28380,29,73,79,81,78,181,537
12640,29,24,73,79,18,130,289
26291,29,79,72,1,127,386,500
17426,30,73,24,78,127,306,321
24040,30,73,24,79,130,39,465
39268,30,73,24,81,25,192,951
31010,30,24,79,1,213,238,646
6416,30,73,24,79,18,81,190
17163,30,73,24,18,130,39,318
23576,30,73,24,18,130,39,461
39959,30,73,24,79,78,72,966
23362,30,24,18,39,167,306,456
25825,30,73,24,79,81,130,498
10302,30,73,24,79,81,78,230
16950,30,0,0,0,0,0,315
35315,30,24,130,184,216,109,793
23269,30,24,39,352,127,191,455
38087,30,73,24,130,39,167,908
10703,30,73,24,79,81,25,234
42297,30,73,24,130,109,188,1058
13247,30,73,24,79,18,130,291
31937,30,73,79,78,181,185,687
41993,30,73,24,79,18,81,1047
17701,30,73,24,130,39,102,325
42062,30,73,24,79,81,78,1048
9761,30,73,79,81,39,78,228
12641,30,73,24,79,18,130,289
41703,30,73,24,79,18,81,1043
31429,30,73,24,79,18,130,680
31182,30,73,24,79,18,130,679
42192,30,73,79,78,306,210,1049
42193,30,601,7254,0,0,0,1050
42195,30,24,130,39,195,102,1051
16083,30,24,18,39,167,306,304
42212,30,73,24,130,39,181,1052
24630,30,24,79,18,81,39,471
9997,30,73,24,79,18,81,229
42251,30,73,130,134,213,231,1053
42256,30,73,24,184,109,49,1054
42272,30,73,79,81,78,127,1055
42284,30,102,311,188,1455,1971,1056
42288,30,73,24,130,109,231,1057
28454,30,73,24,79,18,81,538
42299,30,73,24,184,109,611,1059
25001,30,73,24,79,81,78,481
27191,30,73,79,81,182,188,521
19125,30,73,24,130,39,134,344
2761,30,73,24,79,18,130,89
19782,30,73,24,79,81,25,355
18569,30,73,24,79,18,81,333
14206,30,73,24,18,130,39,295
12158,30,73,24,18,130,39,288
15159,30,73,24,18,81,130,300
42650,31,25,39,195,352,16,1079
42441,31,18,25,187,74,24,1065
42435,31,18,25,39,352,16,1064
42566,31,18,39,352,16,187,1074
42649,31,18,25,352,16,187,1078
42568,31,18,39,195,16,187,1075
37332,31,25,195,16,74,285,875
41285,31,18,25,352,16,187,1028
779,31,18,25,39,195,352,59
42434,31,18,25,39,74,19,1063
42444,31,18,16,187,74,210,1066
42461,31,18,25,16,187,74,1067
2371,31,25,39,195,352,16,77
42378,31,18,39,195,16,187,1062
42467,31,25,195,16,74,24,1068
42468,31,18,25,352,16,187,1069
42476,31,18,16,187,210,285,1070
42477,31,191,184,216,1302,7995,1071
42479,31,18,25,195,352,16,1072
529,31,18,25,39,352,187,56
42521,31,18,25,39,352,16,1073
42752,31,18,352,81,73,79,1085
11037,31,18,39,195,352,187,238
42764,31,9819,0,0,0,0,1088
42749,31,18,39,16,187,74,1084
26940,31,18,25,61,275,86,515
234,31,18,25,39,195,352,55
42345,31,25,352,187,74,508,1060
9282,31,25,39,195,352,16,227
42648,31,25,74,0,0,0,1077
39566,31,25,195,352,24,285,959
42677,31,18,25,187,74,24,1080
2037,31,18,25,39,195,352,72
42679,31,18,39,352,24,210,1081
40943,31,18,25,39,195,352,1001
12642,31,18,39,352,187,24,289
34770,31,18,39,16,187,74,757
37416,31,18,25,39,195,352,880
42346,31,18,195,352,16,187,1061
4600,31,18,25,195,352,16,159
28166,31,18,25,39,352,16,534
42634,31,25,39,195,16,74,1076
40217,31,18,39,187,74,24,972
30007,31,18,195,352,187,309,603
42704,31,0,0,0,0,0,1082
42706,31,25,195,352,16,511,1083
42313,31,18,25,39,352,16,30
42763,31,0,0,0,0,0,1087
1423,31,18,25,39,352,16,67
42761,31,0,0,0,0,0,1086
35589,32,216,73,79,78,84,808
10303,32,134,285,216,524,73,230
43370,32,81,275,855,3114,9596,1101
22168,32,134,73,24,79,81,429
5380,32,73,79,81,78,84,170
43397,32,73,79,18,39,72,1104
10704,32,134,285,216,73,24,234
25668,32,285,73,79,78,195,493
9283,32,134,285,500,73,24,227
2038,32,134,285,199,500,73,72
20250,32,285,216,73,24,79,377
2629,32,285,73,24,79,18,88
8647,32,285,216,73,24,79,220
43273,32,73,79,18,39,78,1099
43537,32,285,73,79,81,78,1105
4244,32,134,285,73,24,79,155
43563,32,199,500,73,24,79,1106
43632,32,73,79,81,195,84,1107
29740,32,134,285,500,73,24,599
36772,32,73,24,79,25,192,857
7508,32,285,500,73,24,79,203
43643,32,0,0,0,0,0,1108
23130,32,79,127,13,292,1911,447
3853,32,285,500,73,24,79,154
36575,32,285,73,79,81,25,851
8495,32,134,285,216,73,24,217
42765,32,285,73,24,79,81,1089
4601,32,134,285,73,24,79,159
30639,32,73,24,79,81,195,620
22109,32,73,79,81,78,195,428
27956,32,285,500,73,24,79,533
7035,32,134,500,73,79,81,196
43349,32,285,78,127,191,194,1100
43047,32,500,79,18,81,389,1095
22894,32,525,73,79,18,81,441
42803,32,285,73,24,79,18,1090
43101,32,134,285,500,398,523,1098
5534,32,134,285,73,24,79,173
43052,32,73,79,176,9823,2056,1096
21460,32,285,73,79,18,81,418
43056,32,134,73,24,79,18,1097
37333,32,285,73,79,25,195,875
43380,32,18,61,0,0,0,1102
43036,32,199,398,73,24,79,1094
43031,32,285,523,79,2726,604,1093
6417,32,134,285,500,73,24,190
43024,32,134,0,0,0,0,1092
43381,32,134,216,524,73,79,1103
42976,32,216,73,79,81,25,1091
7469,32,134,79,181,182,481,200
40080,33,18,130,39,127,90,968
43828,33,0,0,0,0,0,1115
43829,33,73,512,85,24,79,1116
44368,33,292,89,82,56,1372,1143
44376,33,0,0,0,0,0,1144
43924,33,526,191,512,527,534,1117
44076,33,73,24,79,25,78,1122
43761,33,526,191,512,527,213,1112
3748,33,73,387,87,76,79,152
30171,33,73,387,191,528,192,607
40351,33,73,79,81,84,33,977
44377,33,73,191,79,78,72,1145
43932,33,73,387,87,61,76,1118
44225,33,73,387,191,76,79,1131
43757,33,537,185,574,0,0,1111
10566,33,73,526,61,191,79,233
6102,33,85,24,18,39,195,183
44048,33,526,191,527,234,545,1121
44046,33,527,25,33,545,32,1120
6325,33,387,76,79,1,352,188
43994,33,73,512,85,79,78,1119
30310,33,73,170,527,79,25,614
39888,33,73,387,79,18,81,964
44363,33,127,102,713,1882,10887,1142
43797,33,73,130,1,14,127,1114
44362,33,526,530,529,0,0,1141
44327,33,191,76,537,33,1,1134
44186,33,24,79,18,130,39,1127
44171,33,387,528,530,0,0,1125
44322,33,191,545,1097,977,0,1133
44344,33,130,134,213,321,287,1135
44353,33,292,299,120,302,0,1136
44191,33,387,191,76,185,424,1128
44356,33,170,528,0,0,0,1137
43102,33,73,387,191,85,24,1098
44357,33,545,345,0,0,0,1138
44194,33,0,0,0,0,0,1129
44358,33,526,191,512,527,534,1139
44195,33,526,191,512,527,13,1130
44305,33,73,191,76,72,352,1132
44361,33,387,76,424,3364,0,1140
30862,33,387,87,191,79,81,632
21461,33,73,387,87,191,79,418
43713,33,73,387,191,76,25,1110
44134,33,526,191,527,535,545,1123
43644,33,87,526,191,536,79,1109
43780,33,387,76,1,424,89,1113
44175,33,73,79,81,321,46,1126
530,33,191,85,527,24,79,56
44165,33,191,545,30,229,8505,1124
44654,34,538,0,0,0,0,1166
9165,34,184,73,79,81,78,226
44582,34,364,541,140,0,0,1157
44584,34,1368,3839,3840,10545,0,1158
22895,34,73,79,18,81,25,441
21025,34,139,127,541,141,137,397
44653,34,0,0,0,0,0,1165
44684,34,83,84,292,191,0,1168
36576,34,73,79,81,25,78,851
44623,34,73,24,79,81,195,1163
44588,34,73,24,79,81,84,1159
44636,34,79,81,134,74,296,1164
26676,34,184,73,24,79,18,511
39567,34,184,73,24,79,25,959
44600,34,73,24,25,192,134,1160
44655,34,73,79,81,134,127,1167
44610,34,24,79,18,81,541,1161
44615,34,79,81,185,1368,6628,1162
137,34,83,184,79,18,81,53
44570,34,184,18,39,195,33,1156
